ids,names,popularity,markets,artists,release_date,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,musicalkey,musicalmode,time_signature,ids_artist,names_artist,monthly_listeners,popularity_artist,followers,genres,first_release,last_release,num_releases,playlists_found_artist
5ZrDlcxIDZyjOzHdYW1ydr,Barbie Girl,77,184,6kBjAFKyd0he7LiA5GQ3Gz,01/01/1997,197960,0.017,0.812,0.879,0.224,0.365,-10.998,0.0397,129.991,0.962,1,0,4,6kBjAFKyd0he7LiA5GQ3Gz,aqua,12225239,68,603579,"bubblegum dance, eurodance, europop",1997,2023,20,Guilty Pleasures
0yAgdDXxal3Em3W4X1bkGq,Early Memories,48,185,6CLuGSdrVoVKbBkuwjNXOw,04/02/2022,153524,0.99,0.368,0.0272,0.915,0.103,-24.72,0.043,79.307,0.51,7,1,4,6CLuGSdrVoVKbBkuwjNXOw,anna landström,427235,50,1364,,2023,2024,20,Perfect Concentration
7un5FM27KmkEMpsPQ2T062,friend to lover,47,185,6a3Mfrn2XBR1DfPg1QGa1d,22/05/2020,187946,0.825,0.675,0.376,0,0.105,-7.739,0.0642,83.967,0.592,6,1,4,6a3Mfrn2XBR1DfPg1QGa1d,standing egg,339886,45,184692,"k-indie, korean pop",2010,2024,20,K-Folk/Acoustic
6tInq1Sn2eehdsQGA9Aafh,Midnight Train To Memphis,63,184,4YLtscXsxbVgi031ovDDdh,01/12/2017,222653,0.0014,0.28,0.93,0.011,0.371,-7.573,0.104,177.258,0.623,9,1,3,4YLtscXsxbVgi031ovDDdh,chris stapleton,21200377,78,6944358,"contemporary country, outlaw country",2015,2023,20,Hard Rock
7e2t41hCiR0sV4Lgv555v3,Fall In Love Again,63,185,3JjvsPeGMbDJqsphe2z8xU,08/11/2023,208965,0.0792,0.82,0.832,0,0.0806,-2.89,0.0646,141.975,0.808,8,1,4,3JjvsPeGMbDJqsphe2z8xU,p1harmony,1768316,64,1106357,"k-pop, k-pop boy group",2020,2024,15,Hallyu Boy Bands
2McTSCNNzxgDtAqiuibhPI,dna,68,184,49tQo2QULno7gxHutgccqF,03/09/2021,177382,0.251,0.693,0.572,0,0.116,-8.486,0.0467,100.074,0.519,11,1,4,49tQo2QULno7gxHutgccqF,lany,7668739,72,5716696,"la pop, opm",2017,2023,20,Piano Ballads
6TPJUSTwkXVJTdJJZDn8Kf,Miss You,49,184,1slszTGbkp1uNnI6G5uD0X,10/11/2023,186333,0.831,0.4,0.294,0,0.163,-5.947,0.0367,191.139,0.511,3,1,4,1slszTGbkp1uNnI6G5uD0X,bang yedam,424786,49,298597,,2020,2024,5,KrOWN
3syxwxJqX5jpgjNYmvzdW6,CAKE,69,183,2KC9Qb60EaY0kW4eH68vr3,31/07/2023,198887,0.0663,0.801,0.758,4.10E-06,0.0431,-4.31,0.0445,103.07,0.576,7,1,4,2KC9Qb60EaY0kW4eH68vr3,itzy,6266098,73,7097023,"k-pop, k-pop girl group",2020,2024,20,드라이빙 댄스+ (K-Pop Dance Driving)
5DFVWocetuRnKhy7WjO8Ht,Answer,36,0,31hDouD40df6TsqnZZpNAK,10/04/2022,224500,0.142,0.443,0.729,0,0.0823,-4.79,0.0579,83.917,0.327,5,1,4,31hDouD40df6TsqnZZpNAK,homezone,52550,32,13333,,2020,2024,20,Indie Korea (인디 코리아)
26QKsGW4hMuwiEE1ftUMHe,"Lo Que Pasó, Pasó",80,185,4VMYDCV2IEDYJArk749S6m,13/07/2004,210933,0.104,0.819,0.741,0,0.283,-6.538,0.0412,97.014,0.84,8,0,4,4VMYDCV2IEDYJArk749S6m,daddy yankee,51074706,86,33416639,"latin hip hop, reggaeton, trap latino, urbano latino",2002,2024,20,Summer Party
0jTkMJs9sUY3IAXNLfaDqh,Like a Neighbor,31,185,0fnx3yyvXH5E0UATpygzzt,31/10/2023,194660,0.696,0.724,0.38,0,0.323,-7.182,0.0306,109.819,0.47,9,1,4,0fnx3yyvXH5E0UATpygzzt,yun ddanddan,62893,31,38931,"korean pop, korean singer-songwriter",2019,2023,20,Korean OSTs
7sIONDBUsDWYUll2uwnjY9,Expectations,37,184,1c5w8KrxGwq44fxM5lGB4s,13/09/2019,235240,0.115,0.705,0.619,0.0317,0.0972,-7.627,0.0283,126.005,0.519,0,1,4,1c5w8KrxGwq44fxM5lGB4s,katie pruitt,291705,42,51117,nashville americana,2018,2024,15,Wild & Free
3FJapheyNIZg3W7bt1qpOa,Anabelle,61,185,3y2cIKLjiOlp1Np37WiUdH,26/01/2024,184693,0.0781,0.735,0.769,0.000545,0.235,-6.228,0.0381,120.97,0.378,4,0,4,3y2cIKLjiOlp1Np37WiUdH,shaboozey,12028329,71,178492,pop rap,2014,2024,19,Wild Country
23PYmOs15gQXHPEGQXJP8O,Highlands,52,185,1MIy4clJ09eOtu2W7wcC7T,26/01/2024,180562,0.994,0.449,0.0171,0.948,0.111,-29.418,0.0511,121.613,0.195,5,1,4,1MIy4clJ09eOtu2W7wcC7T,andré dívou,272132,40,145,background piano,2023,2024,7,Intense Studying
2KXeAarYaM997AvWtrlaZm,Lonely Cowboy - Radio Edit,59,184,7jdFEYD2LTYjfwxOdlVjmc,29/03/2024,203235,0.749,0.516,0.268,0.00362,0.117,-13.507,0.0453,106.196,0.119,0,1,4,7jdFEYD2LTYjfwxOdlVjmc,kaleo,15363833,71,1741941,"icelandic indie, icelandic rock, modern alternative rock",2015,2024,14,Rock Solid
28n8z9IQKyjMPxmvYMBqZa,The Kind of Love We Make,71,184,718COspgdWOnwOFpJHRZHS,17/06/2022,224426,0.0226,0.608,0.745,6.47E-06,0.0942,-4.13,0.0277,102.025,0.464,1,1,4,718COspgdWOnwOFpJHRZHS,luke combs,23653401,84,10234362,"contemporary country, country",2017,2023,20,Breakout Country
139UoQFvV4JuEelwLnjQgh,Monfalcone,46,185,5JvIC1Y9TPK32GZhKIYlSz,05/04/2024,153591,0.988,0.409,0.05,0.933,0.174,-33.803,0.0316,114.593,0.203,10,1,4,5JvIC1Y9TPK32GZhKIYlSz,domizio ada,43864,23,0,,2024,2024,1,Intense Studying
6kJ4jRr1SB2ao8VimAiuB0,Eridani,68,185,1g2rBoWONHzfurvm2ESnz0,26/01/2024,152500,0.995,0.432,0.0323,0.961,0.102,-29.775,0.0403,133.719,0.183,7,1,4,1g2rBoWONHzfurvm2ESnz0,flori vivea,984679,53,174,,2023,2024,7,Focus Piano
5KyOUICJIvO0z71MBdPGiX,BOUNCY (K-HOT CHILLI PEPPERS),72,183,68KmkJeZGfwe1OUaivBa2L,16/06/2023,187310,0.00869,0.532,0.896,0,0.106,-4.356,0.184,150.06,0.479,8,1,4,68KmkJeZGfwe1OUaivBa2L,ateez,3498254,72,3794259,"k-pop, k-pop boy group",2019,2024,20,K-Pop ON! (온)
37XWwswyBuzj1LZGpDQlIu,Brazi Blue Cheese,46,184,1t22AdiJ8P9eXOnoJ8xPJT,01/03/2024,122994,0.0165,0.658,0.641,0.000464,0.349,-11.225,0.173,151.034,0.377,10,0,4,1t22AdiJ8P9eXOnoJ8xPJT,ytb fatt,1016938,58,72906,memphis hip hop,2023,2024,20,No Cap
0ivmvLrcp713tttRuZXZS7,Mississippi Queen,18,185,4BATXGCjpDls0URO3Pt1kO,14/03/2024,235970,0.359,0.637,0.686,0.00139,0.0805,-6.639,0.0255,110.022,0.753,11,1,4,4BATXGCjpDls0URO3Pt1kO,hogslop string band,9006,16,4629,old-time fiddle,2019,2024,9,Indie Bluegrass
7dt6x5M1jzdTEt8oCbisTK,Better Now,80,183,246dkjvS1zLTtiykXe5h60,27/04/2018,231266,0.331,0.674,0.578,0,0.135,-5.804,0.0408,145.07,0.34,10,1,4,246dkjvS1zLTtiykXe5h60,post malone,62823931,88,43448254,"dfw rap, melodic rap, pop, rap",2016,2023,20,Summer Party
4OhlV0mUJNXXSv6xHBn0bf,Moonlit Waltz,47,185,6A92FyWQLVbUdIjQJjge6N,15/03/2024,161443,0.986,0.225,0.038,0.94,0.102,-29.791,0.0453,92.111,0.333,4,0,3,6A92FyWQLVbUdIjQJjge6N,javier escudero,244828,40,399,,2021,2024,20,Piano in the Background
3uAeBJ1Mmdo58cJ8XgjkkC,The Theme of Life,39,185,4XF98HJsL7ue3NksOvebiJ,14/04/2023,205118,0.99,0.32,0.0484,0.941,0.0955,-30.114,0.0345,85.609,0.203,9,1,4,4XF98HJsL7ue3NksOvebiJ,aquilegia,418529,45,353,background piano,2022,2024,9,Perfect Concentration
0MT6qJd7wKlWjH7tP7oWHi,EL BARCO,79,184,790FomKkXshlbRYZFtlgla,26/03/2021,203506,0.611,0.85,0.849,0.000193,0.329,-3.436,0.0437,143.975,0.92,8,0,4,790FomKkXshlbRYZFtlgla,karol g,52336256,90,45476468,"reggaeton, reggaeton colombiano, trap latino, urbano latino",2017,2024,20,Daily Lift
1ei3hzQmrgealgRKFxIcWn,In The Stars,82,180,22wbnEMDvgVIAGdFeek6ET,29/04/2022,216410,0.338,0.362,0.54,0,0.139,-6.031,0.0528,78.007,0.3,10,1,3,22wbnEMDvgVIAGdFeek6ET,benson boone,59588927,86,2054804,singer-songwriter pop,2021,2024,20,Pop Right Now
5SLRlF7N8a5hH2Vl15imTV,Where's Remble?,47,184,65s98MYZ4xFpgKlUYS5XKw,28/07/2023,169708,0.178,0.538,0.7,0,0.109,-5.314,0.344,99.292,0.483,11,1,4,65s98MYZ4xFpgKlUYS5XKw,remble,1233224,55,202597,meme,2021,2023,20,Westside Story
41O17Xo25mbbvay3AOHC8C,Galaxy,40,185,3qNVuliS40BLgXGxhdBdqu,15/12/2020,226853,0.653,0.377,0.459,0,0.119,-4.771,0.0391,83.557,0.34,6,1,4,3qNVuliS40BLgXGxhdBdqu,taeyeon,4015548,65,2840328,k-pop,2016,2024,20,K-Pop ON! (온)
6KKE7k07XtLb3xFRsB7Ns4,Take Me Instead,34,185,1V599H9vfq6hWe2hGzyzI0,26/02/2021,166389,0.00146,0.461,0.755,0,0.188,-6.883,0.0453,79.02,0.218,10,0,4,1V599H9vfq6hWe2hGzyzI0,zero 9:36,1078653,53,112425,,2019,2024,20,Rocktronic
79QWY71xWy96RCEZK720en,La douche sonore,42,185,6TjvSnmtFpeJvto4Ihzozz,09/12/2022,138829,0.994,0.366,0.0329,0.909,0.116,-27.124,0.0329,99.478,0.211,10,1,3,6TjvSnmtFpeJvto4Ihzozz,emilia branco,215216,42,656,background piano,2021,2024,13,calm vibes
4tOvimzaiRtoRSO2Fi7hFZ,Calm Waters,41,185,1AyCO3Kq1tv1K87CBbC2KM,02/06/2023,156731,0.994,0.465,0.0452,0.906,0.103,-31.535,0.0494,116.232,0.283,7,0,4,1AyCO3Kq1tv1K87CBbC2KM,amine ayad,112825,36,482,,2022,2023,8,Intense Studying
3De8Ul1Wq42EKNYkLFrtDt,Floating Above,36,185,35PZNZuBewGvF2MycMMNNa,08/03/2024,162000,0.98,0.163,0.00754,0.888,0.103,-38.193,0.0401,130.395,0.105,9,0,1,35PZNZuBewGvF2MycMMNNa,ethan beckett,57964,27,245,sleep,2020,2024,11,Peace
6eir7TDacjXjFscPxDFHC4,The Tree,65,183,2uFUBdaVGtyMqckSeCl0Qj,06/01/2023,199166,0.994,0.316,0.00329,0.957,0.0933,-38.901,0.0482,90.804,0.415,5,1,4,2uFUBdaVGtyMqckSeCl0Qj,ludovico einaudi,8954593,77,3382581,"compositional ambient, neo-classical",2019,2024,20,Peaceful Piano
3P7a523ZweyG0V97exR3OT,Antennae,71,185,7oZwy1TQhQidpCUTLsPd98,01/03/2024,160800,0.945,0.154,0.000875,0.965,0.0996,-40.953,0.0574,133.542,0.112,3,1,3,7oZwy1TQhQidpCUTLsPd98,lumious dreamer,816572,51,8,,2024,2024,1,Deep Sleep
7iwBRiipMHOz0sApVqZBRF,ELECTROWAVEBABY,58,183,0fA0VVWsXO9YnASrzqfmYu,12/01/2024,205173,0.0172,0.748,0.578,0.0963,0.119,-8.535,0.0457,99.99,0.326,1,1,4,0fA0VVWsXO9YnASrzqfmYu,kid cudi,25242968,81,6954472,"hip hop, ohio hip hop, pop rap, rap",2009,2024,20,RapCaviar
3GfOAdcoc3X5GPiiXmpBjK,Song 2,68,169,7MhMgCo0Bl0Kukl93PZbYS,23/10/2000,121880,0.00188,0.658,0.709,0.00447,0.0657,-6.736,0.0904,129.701,0.855,8,1,4,7MhMgCo0Bl0Kukl93PZbYS,blur,11581117,68,3268796,"alternative rock, britpop, madchester, permanent wave, rock",1993,2023,20,Rockin' Vibes
6hW42BTqdjKtloHYOHTxlD,Minoraki,32,185,4cgCxnsmy9kDcl3oA2BYRY,1995,266066,0.688,0.59,0.347,7.92E-06,0.0975,-15.01,0.0344,129.671,0.26,7,0,4,4cgCxnsmy9kDcl3oA2BYRY,haris alexiou,536920,47,188412,entehno,1997,2023,20,EQUAL
4d9RTWdrFLVAGhdzvqxkwn,Losing My Religion,0,0,4KWTAlx2RvbpseOGMEmROg,12/03/1991,268933,0.0943,0.7,0.686,1.93E-06,0.0847,-10.338,0.0279,125.412,0.815,9,0,4,4KWTAlx2RvbpseOGMEmROg,r.e.m.,17311774,69,4464425,"alternative rock, athens indie, permanent wave, rock",1988,2023,20,Rock Classics
3d2oXlbjVmk9Zb37m1Y5t4,Alibi,43,0,2xLEV2jDreAOcpJXFNoXyt,23/02/2024,168705,0.644,0.635,0.549,1.44E-05,0.131,-8.509,0.0264,114.002,0.829,9,1,4,2xLEV2jDreAOcpJXFNoXyt,hurray for the riff raff,557695,51,121165,"alternative country, chamber pop, folk, new americana, new orleans americana, queer country, stomp and holler",2009,2024,12,Rockin' Vibes
6Zv0JYbFJhOG0thnaGBIGW,Hiraeth,53,185,5Ke2xVrUo5hNYxTp5fx5XS,31/03/2023,180666,0.946,0.126,0.00226,0.901,0.127,-38.943,0.052,146.056,0.0365,2,1,4,5Ke2xVrUo5hNYxTp5fx5XS,aiden gaarder,399177,42,285,,2022,2023,4,SPA Treatment
3sw3OyQfASazznWZz0w1EU,Nordic Nature,53,185,70vUxFU28oeZCt4GremOQ0,19/01/2024,188498,0.965,0.146,0.0498,0.975,0.116,-32.996,0.041,97.545,0.0553,7,1,4,70vUxFU28oeZCt4GremOQ0,nature pulse,259706,41,165,,2023,2024,6,Meditate to the Sounds of Nature
6XIpwHcF7w11Q8OEcwKTUs,Fruits of the Harvest 432 Hz - Piano,59,185,0V7UyntvztxPiZ1GrxMsUx,31/10/2023,134693,0.995,0.275,0.00356,0.913,0.103,-38.811,0.0397,67.092,0.319,1,1,4,0V7UyntvztxPiZ1GrxMsUx,jaime jacobs,169726,38,228,,2020,2023,4,Rise
0l0fgtFUOrcsk2Xks5EBd3,With Your Two Hands,24,185,5GMZzcgmUwopsHBB7TyCsy,01/08/2014,182893,0.109,0.54,0.978,0.0162,0.195,-4.055,0.0544,144.992,0.582,10,1,4,5GMZzcgmUwopsHBB7TyCsy,the wind and the wave,279819,41,49725,"folk-pop, new americana",2014,2024,16,Sunrise Run
3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,79,184,1XkoF8ryArs86LZvFOkbyr,28/08/2001,265866,0.133,0.911,0.551,4.35E-05,0.0863,-3.75,0.045,92.887,0.969,8,0,4,1XkoF8ryArs86LZvFOkbyr,mary j. blige,11744147,71,3745694,"dance pop, hip pop, neo soul, r&b, urban contemporary",1999,2023,20,Throwback Workout
7uIAQEyXcPx9f2BTaVEAVt,Soft Amber,43,185,3xe11Jl7vdO7Py3udTGzWq,15/09/2023,139496,0.981,0.255,0.0295,0.914,0.1,-30.173,0.0382,83.188,0.13,11,0,5,3xe11Jl7vdO7Py3udTGzWq,constance lucas,202189,39,376,,2022,2024,15,Intense Studying
1wlKw9NAWVWpx7OIAyg9EA,Fell On Black Days,68,184,5xUf6j4upBrXZPg6AI4MRK,09/03/1994,283026,0.00152,0.574,0.739,0.000328,0.141,-5.745,0.0271,101.069,0.514,4,0,3,5xUf6j4upBrXZPg6AI4MRK,soundgarden,7512871,68,4295245,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, rock",1989,2019,18,Grunge Forever
4tr4oHjFijp0EgISHYDIXe,Sip (Alcohol),63,185,1XavfPKBpNjkOfxHINlMHF,24/09/2021,158400,0.404,0.804,0.615,0,0.0987,-7.033,0.137,100.058,0.816,10,0,4,1XavfPKBpNjkOfxHINlMHF,joeboy,2852866,62,1848858,"afrobeats, afropop, nigerian pop",2021,2024,20,Summer Vibes
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,86,185,7gP3bB2nilZXLfPHJhMdvc,23/05/2011,239600,0.145,0.733,0.71,0.115,0.0956,-5.849,0.0292,127.975,0.965,5,0,4,7gP3bB2nilZXLfPHJhMdvc,foster the people,19422982,69,3726828,"indietronica, modern alternative rock, modern rock, rock",2011,2021,20,Rock Party
21BF181yxyzkT8QbHvc16W,Martin I Skitlandet,18,185,5ZFPmKZWWyfhwTLTDwqZgd,12/10/2018,136068,0.000142,0.297,0.927,0,0.317,-4.243,0.0612,98.124,0.664,11,0,4,5ZFPmKZWWyfhwTLTDwqZgd,de lyckliga kompisarna,35751,32,12485,"konsrock, swedish punk, trallpunk",1991,2018,19,Svensk Punk
0z3nhpdXbtvvBxy1RCKjca,Open Your Eyes,46,185,1ANiPe6RWnAKnfwORN5vxP,21/11/2023,248613,0.587,0.444,0.3,0,0.0937,-6.421,0.038,139.663,0.331,7,1,4,1ANiPe6RWnAKnfwORN5vxP,park eunbin,271671,49,42577,,2022,2024,10,Korean OSTs
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,88,184,2jzc5TC5TVFLXQlBNiIUzE,01/06/1985,225280,0.018,0.573,0.902,0.00125,0.0928,-7.638,0.054,84.412,0.876,6,0,4,2jzc5TC5TVFLXQlBNiIUzE,a-ha,24098732,73,2228657,"new romantic, new wave, new wave pop, permanent wave, synthpop",1985,2022,20,All Out 80s
3dsZCq57TheazHh1GVAJwO,Rubber,42,184,5zuqnTZOeJzI0N0yQ7XA7I,10/06/2020,198373,0.624,0.55,0.501,1.74E-06,0.0962,-8.527,0.0324,130.283,0.148,4,1,4,5zuqnTZOeJzI0N0yQ7XA7I,ruston kelly,569673,45,59799,new americana,2017,2024,20,Totally Stress Free
13xxBnXOuiBxVxJI458B0i,Unfaithful,71,184,5pKCCKE2ajJHZ9KAiaK11H,10/04/2006,226973,0.839,0.588,0.391,0,0.227,-8.607,0.0334,144.069,0.349,0,0,4,5pKCCKE2ajJHZ9KAiaK11H,rihanna,84586767,87,59527443,"barbadian pop, pop, urban contemporary",2005,2022,20,Gold School
5ePiRipYivQM29vGNr3S1a,The Outskirts,59,184,40ZNYROS4zLfyyBSs2PGe2,20/05/2022,198121,0.737,0.473,0.536,0,0.156,-4.139,0.046,140.805,0.508,6,1,4,40ZNYROS4zLfyyBSs2PGe2,zach bryan,29921837,85,3763791,classic oklahoma country,2019,2023,20,Breakout Country
2kSb3wYSOV996xA2NSmpck,Melting,80,177,1U1el3k54VvEUzo3ybLPlM,04/02/2015,208853,0.179,0.574,0.479,0.0803,0.106,-7.776,0.0355,115.263,0.303,8,1,4,1U1el3k54VvEUzo3ybLPlM,kali uchis,37927410,85,6911087,colombian pop,2015,2024,20,Inspiring Latinas
0wD2Ow0tFreEoTfWYt02gT,Go in Peace,46,185,3vDpQbGnzRbRVirXlfQagB,20/08/2021,157696,0.409,0.556,0.711,0.0277,0.469,-5.849,0.0299,130.579,0.764,11,1,4,3vDpQbGnzRbRVirXlfQagB,sturgill simpson,2808372,64,839113,"alternative americana, kentucky roots, nashville singer-songwriter, new americana, outlaw country",2013,2023,13,Indigo
7uQZVznj0uQOGC9KhV2Mg6,LALISA,70,129,5L1lO4eRHmJ7a0Q6csE5cT,10/09/2021,200689,0.0282,0.806,0.653,0.000784,0.107,-6.283,0.0902,150.058,0.85,8,1,4,5L1lO4eRHmJ7a0Q6csE5cT,lisa,7616201,70,6904379,k-pop,2021,2021,2,KrOWN
0Uon5NsSAkBDx69XYOaQ5P,Stay,67,184,4tuJ0bMpJh08umKkEXKUI5,21/11/2019,177152,0.883,0.618,0.37,0,0.123,-10.5,0.0543,114.26,0.433,10,1,4,4tuJ0bMpJh08umKkEXKUI5,gracie abrams,11424590,71,1748114,alt z,2019,2024,14,Folk Pop
6mavVLsxaa4YcPje9qZKcf,When This Rain Stops,59,185,0FRUZvZNPzM3YJMABJxf2K,05/04/2021,244546,0.805,0.624,0.521,0,0.112,-3.11,0.0365,151.759,0.382,8,1,3,0FRUZvZNPzM3YJMABJxf2K,wendy,2240034,59,914518,"k-pop, korean pop",2015,2024,20,v o K a l
3nV2Yjy2aJjUl74p0tEfWf,Make the change,47,182,5t5FqBwTcgKTaWmfEbwQY9,11/10/2022,187000,0.0308,0.807,0.767,0,0.285,-3.643,0.0777,110.994,0.855,0,1,4,5t5FqBwTcgKTaWmfEbwQY9,enhypen,9566020,79,8383273,"anime, k-pop boy group",2021,2024,20,Hallyu Boy Bands
4asmLOODbw59npZqVLEvvk,Jean Paul errant,53,185,14TpyA305vuhI6hEz57cLq,08/09/2023,140823,0.995,0.427,0.0442,0.927,0.105,-28.956,0.0476,131.512,0.191,5,1,4,14TpyA305vuhI6hEz57cLq,temperance lloyd,206256,42,409,,2022,2023,4,calm vibes
4CpqVGd8GCTFQqEifhgsTz,Moment,54,184,4fLF7NyMYLaMxUmZCSp5ex,22/09/2023,132903,0.0217,0.917,0.493,0.194,0.133,-6.662,0.0917,118,0.723,1,1,4,4fLF7NyMYLaMxUmZCSp5ex,johnny yukon,353790,42,66881,trap soul,2017,2024,19,late night vibes
36ivhvZz9YVL0AjELWlWGP,OK,39,185,23LskvW8ErKu8v1teU7xFZ,19/04/2024,242020,0.437,0.835,0.753,0,0.0306,-7.349,0.09,98.018,0.61,2,0,4,23LskvW8ErKu8v1teU7xFZ,sokodomo,150090,39,51455,k-rap,2019,2024,10,KrOWN
0h7QMc9ZRzA9QJrbEHytn2,The Astronaut,83,185,5vV3bFXnN6D6N3Nj4xRvaV,28/10/2022,282463,0.00446,0.54,0.761,2.50E-06,0.137,-5.356,0.0311,124.988,0.215,5,1,4,5vV3bFXnN6D6N3Nj4xRvaV,jin,2287654,68,7675116,k-pop,2016,2022,6,WOR K  OUT
4cQ8Os8Gf1GgAkzoFQg8Az,What Happens Now,59,184,7Ez6lTtSMjMf2YSYpukP1I,16/02/2024,153070,0.0181,0.653,0.617,0,0.0774,-7.108,0.0496,127.181,0.435,9,1,4,7Ez6lTtSMjMf2YSYpukP1I,dasha,18762268,71,109756,alt z,2021,2024,20,Daily Lift
30cSNer6TV8x2utjULVeQ5,SOS,78,184,5pKCCKE2ajJHZ9KAiaK11H,10/04/2006,238920,0.004,0.677,0.671,5.07E-05,0.413,-4.905,0.0361,137.046,0.527,7,1,4,5pKCCKE2ajJHZ9KAiaK11H,rihanna,87277313,90,59040280,"barbadian pop, pop, urban contemporary",2005,2022,20,Ultimate Party Classics
2hsYfmLXWdRWqB2i4LAhp1,My Hands,54,185,0g3UV4KTsBXySBgxKtNUFG,12/11/2021,237007,0.995,0.333,0.00527,0.916,0.0955,-30.864,0.0343,77.249,0.126,0,1,4,0g3UV4KTsBXySBgxKtNUFG,yara,121072,39,748,,2022,2024,20,Classical Sleep
4aVuWgvD0X63hcOCnZtNFA,Hold the Line,85,185,0PFtn5NtBbbUNbU9EAmIWF,10/10/1978,235546,0.00783,0.473,0.898,0.0618,0.173,-4.797,0.0561,96.556,0.808,6,0,4,0PFtn5NtBbbUNbU9EAmIWF,toto,24833058,71,2890327,"album rock, classic rock, hard rock, mellow gold, rock, soft rock, yacht rock",1991,2021,20,Pure Rock & Roll
4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,78,182,5ILrArfIV0tMURcHJN8Q07,30/04/2002,237493,0.323,0.56,0.825,0,0.161,-3.862,0.0379,94.931,0.268,11,1,4,5ILrArfIV0tMURcHJN8Q07,vanessa carlton,6305164,64,615363,"lilith, neo mellow, piano rock, pop rock, post-teen pop",2002,2023,20,Dinner with Friends
2kgwWNOn9IUCoQuJIReVUH,A Gentle Place,53,185,276FUXyDM4cBBPU0LbgZrZ,18/08/2023,133340,0.989,0.32,0.032,0.907,0.0899,-31.765,0.0362,99.607,0.111,2,0,4,276FUXyDM4cBBPU0LbgZrZ,macan moreira,611029,48,239,,2022,2024,12,Perfect Concentration
5OS6hw3tFeWUiT3NPQyUM8,Girls & Boys - 2012 Remaster,45,185,7MhMgCo0Bl0Kukl93PZbYS,25/04/1994,291200,0.0138,0.688,0.936,0,0.068,-6.658,0.0377,120.135,0.924,7,0,4,7MhMgCo0Bl0Kukl93PZbYS,blur,11810076,70,3243656,"alternative rock, britpop, madchester, permanent wave, rock",1993,2023,20,Rockin' Vibes
3u8MKyAcVhi4jFoRqXSkEB,Batmayel Aala El Beat,36,26,68rvMwPL0yMbYR5cv0pzCR,30/06/2023,247093,0.208,0.66,0.719,0,0.267,-6.423,0.19,97.076,0.478,0,1,4,68rvMwPL0yMbYR5cv0pzCR,elissa,1027288,54,4072317,"arab pop, lebanese pop",1999,2024,20,Yalla 
2YXcHVVkT8zPcnrm5rIU4e,MOVING,29,185,3l9s67pOK4Stw9yW1wr0Bg,16/03/2024,143011,0.0171,0.687,0.581,0.000147,0.193,-8.01,0.0817,75.966,0.327,8,0,4,3l9s67pOK4Stw9yW1wr0Bg,loopy,113194,41,93936,k-rap,2017,2024,20,KrOWN
3zahvGDaE79KRUr447Jrzw,Timid Scripts,43,183,3WrvWolT9GYQzCudBunNu3,23/09/2022,144341,0.985,0.321,0.0546,0.926,0.0993,-27.809,0.0483,148.648,0.227,7,0,4,3WrvWolT9GYQzCudBunNu3,christopher dicker,496029,48,4083,neo-classical,2017,2023,20,Intense Studying
75y2zIjimdvfiDCVvACXlf,Always - Single Edit,41,185,0RzwdSzh3shHCYdE36Fizn,30/04/2024,318871,3.54E-06,0.313,0.879,0.508,0.182,-8.286,0.0388,140.871,0.349,11,0,4,0RzwdSzh3shHCYdE36Fizn,all under heaven,122216,35,24525,"american shoegaze, grungegaze, zoomergaze",2021,2024,5,Fresh Finds
7eLIyJ632oXGozoLiGB1Ik,Lover’s Rock,51,183,7zxS4o4zmwxJNe5UvC2Fx5,22/03/2024,148965,0.396,0.724,0.424,0.108,0.111,-11.347,0.334,144.96,0.577,11,1,4,7zxS4o4zmwxJNe5UvC2Fx5,cruza,685667,47,32881,indie r&b,2018,2024,17,late night vibes
4B3X07DwS1HoviCmfkEKzC,Pon Pón,62,185,2mVVjNmdjXZZDvhgQWiakk,19/03/2024,178436,0.21,0.614,0.552,0.855,0.117,-13.777,0.049,112.659,0.476,9,0,4,2mVVjNmdjXZZDvhgQWiakk,khruangbin,7945630,70,1782862,"indie soul, neo-psychedelic",2015,2024,20,Summer Indie
1B53Y95tPd4ah4FExO0egE,What They Do,59,170,78xUyw6FkVZrRAtziFdtdu,24/09/1996,357200,0.341,0.885,0.414,0.000297,0.0891,-10.539,0.166,92.727,0.684,0,1,4,78xUyw6FkVZrRAtziFdtdu,the roots,2916285,56,1358364,"conscious hip hop, east coast hip hop, hip hop, philly rap, political hip hop",1995,2021,20,Gold School
15foo6VSdbAoO0ppSi9HEx,Star,16,185,1V2ep7618bYgCcTVyDKPcW,24/02/2024,164456,0.569,0.566,0.739,0,0.239,-4.735,0.0516,107.815,0.3,2,1,4,1V2ep7618bYgCcTVyDKPcW,marv,10527,19,1010,,2022,2024,6,KrOWN
